name,addr,시군구명 ,동명
우호철비뇨기과,서울강남구선릉로669,강남구,논현동
연세바른마음 치과의원,서울강남구학동로331,강남구,논현동
에버글로리의원,서울강남구학동로56길26,강남구,삼성동
강남더의원,서울강남구학동로342,강남구,논현동
더케어의원,서울강남구언주로164길30,강남구,압구정동
강남연정신건강의학과의원,서울강남구학동로338,강남구,논현동
신내과의원,서울강남구학동로342,강남구,논현동
서울바른치과의원,서울강남구학동로342,강남구,논현동
킴스패밀리의원 한의원,서울강남구압구정로312,강남구,압구정동
더행복한흉부외과의원,서울강남구선릉로112길85,강남구,삼성동
라미란트치과의원,서울강남구선릉로801,강남구,압구정동
유유클리닉,서울강남구도산대로49길9,강남구,압구정동
서울레전드피부과의원,서울강남구선릉로660,강남구,삼성동
박정의내과의원,서울강남구선릉로669,강남구,논현동
JM가정의학과의원 압구정점,서울강남구압구정로308,강남구,압구정동
윤호병원,서울강남구압구정로304,강남구,압구정동
유수장치과의원,서울강남구선릉로161길24,강남구,압구정동
강남인동한의원,서울강남구선릉로129길16,강남구,논현동
베네치아치과의원,서울강남구학동로338,강남구,논현동
청담뷰치과,서울강남구선릉로669,강남구,논현동
압구정민치과의원,서울강남구언주로848,강남구,압구정동
탄탄의원,서울강남구선릉로131길8,강남구,논현동
청담연세피부과의원,서울강남구학동로342,강남구,논현동
추성욱치과의원,서울강남구압구정로334,강남구,압구정동
삼성밸런스의원,서울강남구봉은사로469,강남구,삼성동
정연치과의원,서울강남구압구정로336,강남구,압구정동
노블케어요양병원,서울강남구언주로858,강남구,압구정동
에이플러스치과병원 강남,서울강남구언주로860,강남구,압구정동
루체치과,서울강남구도산대로49길10,강남구,압구정동
끌리닉S,서울강남구선릉로153길12,강남구,압구정동
지앤지병원 이비인후과,서울강남구영동대로626,강남구,삼성동
SR클리닉,서울강남구선릉로153길13,강남구,압구정동
차소아과의원,서울강남구선릉로654,강남구,삼성동
청담시카고치과,서울강남구학동로342,강남구,논현동
안정형외과의원,서울강남구도산대로303,강남구,압구정동
청담리온정형외과,서울강남구삼성로119길8,강남구,삼성동
새상한의원,서울강남구도산대로50길12,강남구,논현동
김주룡이비인후과의원,서울강남구선릉로669,강남구,논현동
청담미인만들기,서울강남구선릉로703,강남구,논현동
좋은마음치과,서울강남구압구정로312,강남구,압구정동
비타민의원,서울강남구학동로342,강남구,논현동
유니서울피부과,서울강남구압구정로328,강남구,압구정동
에스제이여성의원,서울강남구학동로342,강남구,논현동
로덴치과의원 강남구청본원,서울강남구학동로337,강남구,논현동
더치과교정센터,서울강남구언주로150길41,강남구,논현동
빛날정신건강의학과의원,서울강남구학동로342,강남구,논현동
서울스타의원,서울영등포구가마산로69가길12,영등포구,신길동
아산정형외과의원,서울영등포구도신로120,영등포구,신길동
이지용비뇨기과의원,서울영등포구신길로161,영등포구,신길동
신길연세365의원,서울영등포구도신로120,영등포구,신길동
에스케이내과의원,서울영등포구신길로150-1,영등포구,신길동
신길재활의학과의원,서울영등포구가마산로69가길12,영등포구,신길동
박명석내과의원,서울영등포구신길로149,영등포구,신길동
세종정형외과의원,서울영등포구도신로90,영등포구,신길동
윤민소아청소년과의원,서울영등포구도신로90,영등포구,신길동
노박의원,서울영등포구신길로183,영등포구,신길동
서울아이사랑치과의원,서울영등포구신길로147,영등포구,신길동
경희부강한의원,서울영등포구신길로145,영등포구,신길동
서울연세감성치과의원,서울영등포구가마산로480,영등포구,신길동
신익순한의원,서울영등포구신길로166,영등포구,신길동
신길연세에스테틱,서울영등포구도신로120,영등포구,신길동
동서한의원,서울영등포구도신로120,영등포구,신길동
푸른이비인후과의원,서울영등포구도신로88,영등포구,신길동
아르케정신건강의학과,서울영등포구신길로147,영등포구,신길동
동성한의원,서울영등포구도신로90,영등포구,신길동
우리오내과의원,서울영등포구가마산로69가길12,영등포구,신길동
삼성미래치과의원,서울영등포구도신로220,영등포구,신길동
뉴신길한의원,서울영등포구가마산로480,영등포구,신길동
진한의원,서울영등포구도신로200,영등포구,신길동
영치과의원,서울영등포구신길로149,영등포구,신길동
한강한의원,서울영등포구여의대방로141,영등포구,신길동
나종길광생한의원,서울영등포구신길로156,영등포구,신길동
서울바른정치과의원,서울영등포구신길로158,영등포구,신길동
신길퍼스트치과의원,서울영등포구신길로28길9,영등포구,신길동
고태용이비인후과,서울영등포구도신로60길2,영등포구,신길동
최이비인후과의원,서울영등포구신길로145,영등포구,신길동
보원당한의원,서울영등포구도신로56가길10,영등포구,신길동
제일진단방사선과의원,서울영등포구신길로183,영등포구,신길동
유치과의원,서울영등포구신길로186,영등포구,신길동
정종윤치과의원,서울영등포구가마산로69가길12,영등포구,신길동
경희궁한의원,서울영등포구도신로60길2,영등포구,신길동
정문기치과의원,서울영등포구도신로108,영등포구,신길동
박내과의원,서울영등포구도신로90,영등포구,신길동
우신한의원,서울영등포구신길로159,영등포구,신길동
미림치과,서울영등포구여의대방로145,영등포구,신길동
좋은날치과의원,서울영등포구신풍로93,영등포구,신길동
스마일치과,서울영등포구도신로120,영등포구,신길동
이화한의원,서울영등포구신길로164,영등포구,신길동
베드로의원,서울영등포구여의대방로177,영등포구,신길동
청조치과의원,서울영등포구도신로234,영등포구,신길동
좋은우리치과의원,서울영등포구여의대방로137,영등포구,신길동
남부제일마취통증의학과의원,서울영등포구여의대방로141,영등포구,신길동
연세골드의원,서울영등포구도신로120,영등포구,신길동
임종원한의원,서울영등포구가마산로471-4,영등포구,신길동
2080치과의원,서울영등포구신길로157,영등포구,신길동
서울고운이치과의원,서울영등포구신길로150-1,영등포구,신길동
이제영치과의원,서울영등포구여의대방로43라길6,영등포구,신길동
신남영상의학과의원,서울영등포구도신로109,영등포구,도림동
이웰치과의원,서울동작구여의대방로126,동작구,신대방동
금아치과의원,서울동작구여의대방로140,동작구,대방동
하나의원,서울영등포구도신로33가길4,영등포구,도림동
정담 한의원,서울영등포구도신로121,영등포구,도림동
영생한의원,서울영등포구도신로29가길14,영등포구,도림동
연세열린안과의원,서울영등포구도신로87,영등포구,도림동
웃는아이 소아청소년과의원,서울영등포구도신로29사길1,영등포구,영등포동
삼육오보람의원,서울동작구여의대방로22나길1,동작구,신대방동
윤성한의원,서울동작구여의대방로126,동작구,신대방동
연세푸른내과의원,서울영등포구도림로331,영등포구,도림동
